"","post_id","count","dw_page_sk","dw_eff_dt","page_path_tx","conf_page_path_tx","page_hier_lvl1_nm","parent_page_sk","http_return_cd","nldt_type_cd","page_vertical_tx","dw_last_updt_ts","dw_load_ts","log_id","custom_id","blog_id","helpful_yn","message","ip_address","user_id","created_dt"
"4072",242333,1,508961,2016-07-15,"blog/loans/how-income-share-agreements-stack-up-against-college-loans","blog/loans/how-income-share-agreements-stack-up-against-college-loans","Loans",508961,200,"N","Loans","2016-07-18 04:17:23","2016-05-11 04:12:35",155837,0,1,"yes","Very helpful article. Just curious about your 9% APR for the private loan. It seemed a bit high in today&#039;s market (no origination fees for private loans generally, are you assuming deferral during 4 years of inschool period?). Also do you have more detail on how does the ISA is affected by graduate school? Do the additional years in school not count since no payments are due, or do you get to count your $0 payments in those years against the term of your loan (sort of like $0 payments in IDR)? If those years count as payment years, then it seems as though no one would give a doctor an ISR loan because they spend so long in school.","63.138.248.98",0,2016-05-24
"4073",242339,2,507782,2016-07-15,"blog/credit-cards/win-free-beyonce-formation-tour-tickets-amex","blog/credit-cards/win-free-beyonce-formation-tour-tickets-amex","Credit Cards",507782,200,"N","Credit Cards","2016-07-18 04:17:23","2016-04-28 04:16:55",152124,0,1,"yes","I won these tickets from Uber on Sunday in Atlanta! It was just like the description said.. I was whisked away like Cinderella.. It was amazing!!! No she was not half naked, just a bodysuit as usual, her legs were out BT I don&#039;t see how that&#039;s half naked, almost looked like a modern century queen.. She also had a live band and actually sung, beautifully I might add, the WHOLE time. I&#039;m not even the biggest Beyoncé fan and I was amazed and inspired! I thought she hasn&#039;t been making the absolute greatest music as well, BT go to a concert.. U might feel differently.. It&#039;s a full show in every sense of the word. This was my first Beyoncé concert, I would love to go again!","66.87.19.190",0,2016-05-05
"4074",242339,2,507782,2016-07-15,"blog/credit-cards/win-free-beyonce-formation-tour-tickets-amex","blog/credit-cards/win-free-beyonce-formation-tour-tickets-amex","Credit Cards",507782,200,"N","Credit Cards","2016-07-18 04:17:23","2016-04-28 04:16:55",159917,0,1,"no","Don&#039;t have New Orleans in September","24.250.75.114",0,2016-06-08
"4075",242382,1,508965,2016-07-15,"blog/mortgages/buying-house-hidden-costs-trade-offs","blog/mortgages/buying-house-hidden-costs-trade-offs","Mortgages",508965,200,"L","Mortgages","2016-07-18 04:17:23","2016-05-11 04:12:35",158855,0,1,"no","Fear mongering doesn&#039;t help\n","96.228.35.124",0,2016-06-04
"4076",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150532,0,1,"no","Advice too basic.  Give me something more than I would find in a 3 minute network news financial piece.  So according to this a ROTH401K  would be fine?  It&#039;s not even addressed....  What about dividing retirement savings between a ROTH 401K and a traditional 401K?    Is that ok to max out?   How about some advice for folks who make 40K or less???   What- I guess we all die off from stress before retirement.  OR..... we just don&#039;t retire?","50.134.52.9",0,2016-05-02
"4077",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150646,0,1,"no","Does not apply to my situation","72.73.241.129",0,2016-05-02
"4078",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150436,0,1,"no","Most middle class dont make close to 100k a year","166.177.122.108",0,2016-05-02
"4079",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150671,0,1,"no","Where is the over 50 advise?","66.196.252.150",0,2016-05-02
"4080",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150944,0,1,"no","Only elaborates problems. Does not present a solution.","107.15.103.124",0,2016-05-03
"4081",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151526,0,1,"no","What about &quot;back-door&quot; Roth IRA?  You can contribute after taxed dollars to your IRA and then convert it to a Roth IRA regardless of income level.","209.196.218.13",0,2016-05-03
"4082",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150881,0,1,"no","401 Ks are a scheme that is only good for the Gov.I had two of them with different companies and i never made money,as matter fact i lost money to the point i get rid of both and pay to the eye balls to uncle Sam.","69.40.190.130",0,2016-05-03
"4083",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151387,0,1,"no","Nothing like stating the obvious","216.47.38.146",0,2016-05-03
"4084",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150817,0,1,"no","Didn&#039;t apply to me.  The only option of an &quot;account&quot; other than emergency fund was a Roth IRA which I don&#039;t qualify for.","199.46.196.232",0,2016-05-02
"4085",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151355,0,1,"no","In order to utilize the 401-k money - it is most likely rolled into a rollover IRA.  Fed rules require that money pulled from IRA&#039;s be at the mix for tax purposes.  Therefore the post tax money is withdrawn pro-rata which is an accountant&#039;s dream/taxpayer headache","73.35.14.47",0,2016-05-03
"4086",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151691,0,1,"no","You left a lot of important information, &#039;for another day&quot;.","71.91.234.19",0,2016-05-03
"4087",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151099,0,1,"no","You do not clarify that the match is 100% up to 6% of pay. Most company match formula&#039;s are not at 100%. Most people need to contribute more than the matched percent in order to be prepared for retirement.","99.135.165.2",0,2016-05-03
"4088",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150877,0,1,"no","Seriously, how many people make 100K per yerar?","192.234.111.8",0,2016-05-03
"4089",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150743,0,1,"no","not everyone makes 100,000 a year try 50,000 it might help more people","108.17.107.134",0,2016-05-02
"4090",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150482,0,1,"no","Very misleading headline, people who contribute full usually have emergency funds,","63.119.32.2",0,2016-05-02
"4091",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150695,0,1,"no","didn&#039;t tell me how much I will need in retirement","166.123.216.78",0,2016-05-02
"4092",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150778,0,1,"no","I&#039;m trying to think what part was right. This might be for the 1% savers.r","166.176.59.83",0,2016-05-02
"4093",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151030,0,1,"no","Totally disagree. Fact is most emergencies can be covered with other funds, even credit cards. If things get really bad, then raid the 401k...which is painful, but that&#039;s exactly what a real emergency calls for.\n\nThe rest? Funding kids college? House downpayment? Better to fund the 401k first, with the tax-free growth and magic of compounding. My house has appreciated exactly 50% in the same time my 401k has appreciated 400%. \n\nFund the 401k to the max. Pay yourself first.","173.28.182.48",0,2016-05-03
"4094",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151783,0,1,"no","It&#039;s fundamentally flawed in too many ways to mention","74.199.53.9",0,2016-05-04
"4095",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151864,0,1,"yes","I&#039;m a financial advisor and was just having this same conversation with a client last night. This article is spot on except for the fact that if you&#039;re deciding to not contribute extra to your 401k and it prevents you from getting to a lower tax bracket then it&#039;s may not a good idea to stop extra contributions. Also, if you don&#039;t qualify for a roth ira you can do what&#039;s called a backdoor roth ira and accomplish the same goal. Please don&#039;t attempt a backdoor roth ira without help from a financial advisor.","70.208.66.91",0,2016-05-04
"4096",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151315,0,1,"no","Same advice is available everywhere.  Tired of reading the same article every week.","162.247.64.2",0,2016-05-03
"4097",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150763,0,1,"no","how many people make 100,000 out of the gate at 20 years old? How many people actually make more than 100,000 in general. Use realistic wages an average American makes and maxing out your 401K is pretty difficult to achieve.","173.226.206.18",0,2016-05-02
"4098",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150815,0,1,"no","it sucked","162.195.140.11",0,2016-05-02
"4099",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150515,0,1,"no","MOST AMERICAN ONLY MAKE APPX 40-60 M PER YEAR NOT150M","74.204.120.66",0,2016-05-02
"4100",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151097,0,1,"no","Very poor advices. You don&#039;t need such a big emergency fund.\nJust having money sitting around earning 0.1% is stupid","74.108.136.208",0,2016-05-03
"4101",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150453,0,1,"no","I knew all the material already.","148.163.178.15",0,2016-05-02
"4102",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151232,0,1,"no","401K should be the first thing to savings because it is tax avoidance.  You put in money that is before taxes that makes you believe you have a larger balance and you feel better.   Money is withdraw at a pace which you don&#039;&#039;t even feel it. You can borrow from your 401K, so it could be act like an emergency fund.   Think twice before what, everyone needs to put money in their 401K, the more they can the better that is the facts..  \n\nThis article should not be even written why do you hire idiots to writ these foolish things.  At the end of the article the facts are not about why we need an emergency fund yet it is about how much should one invest in 401K where did the subject change.\n\n","162.224.24.239",0,2016-05-03
"4103",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150471,0,1,"no","2) Many 401(k) plans have limited investment choices and high fees. But if you have a Roth IRA, you can either invest it yourself or work with a financial advisor.  Really, so going with a financial advisor (typically with commissions) would provide lower fees!  Most big employers have many, maybe all, of the funds in their plan lineup as institutional no-load funds.  Further, many big plans have education for the plans for no additional fee.","50.170.137.112",0,2016-05-02
"4104",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150485,0,1,"no","Forgot to discuss backdoor Roth IRA for those making in excess of income limits, thus providing incorrect information.","64.183.55.190",0,2016-05-02
"4105",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150673,0,1,"no","Thinks? Minimum  an American make around $30, 000 a year. But all this article alway talking $ 100000- $200000 a year. Not interested to listen.","172.56.17.55",0,2016-05-02
"4106",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150440,0,1,"no","income levels to high for the average Joe!","67.22.156.36",0,2016-05-02
"4107",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151760,0,1,"yes","Write more on investments","97.32.65.143",0,2016-05-03
"4108",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151520,0,1,"no","The suggested % allocation between Roth (20 to 40%) and Tax Deferred accounts (60 to 80%) is not justified in any way and is not supported by any reference. At minimum, the article needs to state other factors to consider when deciding on the allocation. Though there is a mention of Roth later in the article, the opportunity to educate people about the difference between the two is key, and is not addressed.","131.230.130.173",0,2016-05-03
"4109",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151323,0,1,"no","contributing to retirement is essential in this current economic climate. also, contributing early is key. waiting to start contributing to retirement until after you have an established 6 month emergency fund is negligent advice. it may take years to save up for the 6 month fund, and that would be years of lost contributions to retirement. also, someone in their 20s saving for this kids college fund is a poor example. this article seems like a rushed story or a fluff piece used to fill up space. the lazy information provided could be harmful to people seeking to learn more about retirement contributions.","169.253.194.1",0,2016-05-03
"4110",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150833,0,1,"no","It&#039;s bad advice and superficial. It&#039;s stupid to sacrifice a company match to contribute to an efund that&#039;s going to sit in a bank account someplace. Better to have little to no debt and good credit and use that as your efund.","108.196.94.234",0,2016-05-02
"4111",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151489,0,1,"no","idiot advice who says not to max out a 401k?","108.67.206.231",0,2016-05-03
"4112",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150544,0,1,"no","nothing but pap - no substance","147.1.234.165",0,2016-05-02
"4113",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150958,0,1,"no","stupid !","76.103.133.204",0,2016-05-03
"4114",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151102,0,1,"no","401k plans offer a Roth option.","108.241.21.249",0,2016-05-03
"4115",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150668,0,1,"no","nothing new","140.198.165.62",0,2016-05-02
"4116",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151428,0,1,"no","More detail","104.54.228.218",0,2016-05-03
"4117",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151179,0,1,"no","Nothing new to learn from.","173.164.144.161",0,2016-05-03
"4118",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150643,0,1,"no","I already knew all this stuff.  But it is fine for unsophisticated employees.","12.47.205.252",0,2016-05-02
"4119",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150448,0,1,"no","Too basic","204.17.143.20",0,2016-05-02
"4120",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150911,0,1,"no","idiots\n","68.65.175.12",0,2016-05-03
"4121",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150816,0,1,"no","IRS says I&#039;m an HCE so cant contribute more than 1% to 401k without triggering excessive contribution kickback and not even allowed to do it pre-tax. Roth IRA not an option either am well past income cap. FED needs to relax, raise or remove limits on all retirement savings plans.","67.50.175.151",0,2016-05-02
"4122",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150639,0,1,"no","Information iss too simplistic and is not entirely accurate.  Neglects the possibility of Roth 401K.  Also neglects a number of other relevant issues around savings.  i.e. - Saving more sooner always a good idea due power of compoounding, etc.","167.239.221.86",0,2016-05-02
"4123",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150739,0,1,"no","Why do all these articles use a salary like $132,000. I bet 80%\nof the people working in this country don&#039;t come close to making that much!","108.193.2.155",0,2016-05-02
"4124",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150810,0,1,"no","For high income, over the phase out for Roth IRA, there are other options not mentioned. This information is basic and most people who are looking to save already know. Tell me something I don&#039;t know.","187.204.173.202",0,2016-05-02
"4125",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151001,0,1,"no","How could someone in their 20s possibly know how much they will need at retirement?  This article is ridiculous for a variety of reasons.","50.159.75.61",0,2016-05-03
"4126",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151563,0,1,"no","It makes no sense...people who contribute the max to 401k already are well enough off to have an emergency fund and can&#039;t contribute to Roth IRA. It really was useless","50.246.15.201",0,2016-05-03
"4127",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151222,0,1,"no","Common knowledge to most.  Talk about back door Roth IRA, real estate investment","166.176.185.75",0,2016-05-03
"4128",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150539,0,1,"no","dumb advice","73.66.172.105",0,2016-05-02
"4129",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151702,0,1,"yes","No","74.8.39.194",0,2016-05-03
"4130",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150954,0,1,"no","It appears to be written by someone with a 3rd grade education that does not have a clue about average people.","71.54.99.153",0,2016-05-03
"4131",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150692,0,1,"no","What about the working poor?","104.51.143.96",0,2016-05-02
"4132",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150769,0,1,"no","Obvious","107.107.59.71",0,2016-05-02
"4133",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150796,0,1,"no","inaccurate information though out the entire article. You do people a dis-service publishing bad information. Get it correct or don&#039;t waste peoples time. At least you got your name and business out there. I hope you do better for your existing clients","64.118.98.131",0,2016-05-02
"4134",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150712,0,1,"no","Did&#039;nt get into how much to put away in the various stages of life","70.192.136.72",0,2016-05-02
"4135",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150652,0,1,"no","Weak","70.192.1.226",0,2016-05-02
"4136",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150859,0,1,"no","If a person is young and has good credit then he/she can use credit for emergencies, not tie up cash in a savings account paying less than 1%.","73.28.41.153",0,2016-05-03
"4137",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150595,0,1,"no","Same old, same old……","98.222.196.100",0,2016-05-02
"4138",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150552,0,1,"no","While the article made some good points and offered many good topics for people to consider - I think there are too many errors, oversights and shortcomings in the material to be truly &quot;helpful&quot;.\n\nFirst of all - I totally disagree on the order of #1 &amp; #2 - never pass up known (free) money to fuel the unknown &quot;maybe&quot; of emergency funds. Good topics - wrong order.\n\nSecondly, the assumption that a 20 or 30-something truly knows how much they will need at retirement is far-fetched for the masses. Instead, a means for determining that and a tool for helping them to find a balance of investment vehicles may be more useful.\n\nAnd finally - not one mention of the most important thing... minimizing debt - living &quot;beneath&quot; your means to break the cycle of the growing hoards that may never be able to afford to retire because they have fallen victim to the ME and NOW generational tendencies that cannot even fathom how to begin to do what your article is suggesting.","130.76.24.18",0,2016-05-02
"4139",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150723,0,1,"no","If you make 100k lol","70.99.236.52",0,2016-05-02
"4140",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150980,0,1,"no","Too simplistic","66.75.99.173",0,2016-05-03
"4141",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150570,0,1,"no","what average person make 132K a year?","161.49.249.254",0,2016-05-02
"4142",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150768,0,1,"no","You can also contribute to 401(k)&#039;s on a Roth basis","68.43.180.206",0,2016-05-02
"4143",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150667,0,1,"no","1. bad advice on match vs emergency, snice IRAs can be withdrawn penalty free for financial hardship or often borrowed against, then pay yourself back.  \n2. No link to irs.gov for Roth IRA gradiated income limit rules that were referenced in the article","192.35.35.36",0,2016-05-02
"4144",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150782,0,1,"no","Upper-Middle Class wages are obviously more flexible. This article is not conducive to the masses that get a matched 401k contribution.","64.129.66.254",0,2016-05-02
"4145",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150615,0,1,"no","MANY (MOST) employers offer a Roth 401(k) contribution option.  Not even mentioned.  Many 401(k)s are cheaper that IRAs too since the employer is paying for some / all the fees... This article never should have been published!","207.174.172.5",0,2016-05-02
"4146",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",150700,0,1,"no","Horribly written article. Gave absolutely no helpful advice and in the end the author just says Good Luck? F-you. Dont write garbage like this. You should quit.","192.250.34.163",0,2016-05-02
"4147",242403,97,508316,2016-07-15,"blog/investing/think-twice-maxing-401k","blog/investing/think-twice-maxing-401k","Investing",508316,200,"N","Investing","2016-07-18 04:17:23","2016-05-03 04:13:11",151149,0,1,"no","Time is essential for money to compound. ALL employees should be putting 15 - 20% of there gross earnings into an IRA or 401K! Its unrealistic to expect millenials to save 6 months worth of living expenses, considering their lack of priority to take pre tax $ to invest.","50.141.107.12",0,2016-05-03
